"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
152.8310876,0.03155040622,0.585261848,-2.788620175,2.849548971
152.8410806,0.3736546218,0.5865879965,-2.865091231,2.94829629
152.8510736,0.9135607874,0.6654371148,-2.833081234,3.05020477
152.8610666,1.564982711,0.807884059,-2.556238961,3.104223762
152.8710596,2.2345158,0.9641298473,-2.066398995,3.192587044
152.8810516,3.342816351,1.177979481,-1.441656893,3.826281669
152.8910446,3.370295926,1.206826719,-0.7119955695,3.649967541
152.9010376,2.903689578,1.330178411,-0.06298489138,3.194488202
152.9110306,3.162974124,1.658395489,0.3284439504,3.586440622
152.9210236,2.83267339,1.938950744,0.6372738545,3.491373152
152.9310166,2.289163878,2.31861338,0.6974406803,3.332065841
152.9410096,1.974461177,2.56074541,0.7145755072,3.311575479
152.9510026,1.850901616,2.340603004,0.7183457188,3.06924743
152.9609956,1.781741919,1.505294334,0.3634570777,2.360638969
152.9709886,2.156242048,0.03373726487,0.410789119,2.195282595
152.9809816,1.610270858,-0.6856521088,0.4664898415,1.811271328
152.9909736,0.06130630195,-2.260771553,0.1456659825,2.266288829
153.0009666,-0.799203575,-4.729570667,-0.5029143405,4.8229128
153.0109596,0.1129930571,-7.476093813,-0.9629697597,7.538703926
153.0209526,0.7178366455,-9.036515695,-1.931000869,9.268369313
153.0309456,-0.3768030551,-8.572825647,-3.673157723,9.334206328
153.0409386,-0.4445483109,-5.689318026,-3.572670983,6.732751351
153.0509316,0.01151755303,-1.440325336,-1.768123169,2.280554597
153.0609246,-0.7099545988,1.398321862,0.2472469557,1.587599011
153.0709176,-1.895344841,2.525566222,1.199847409,3.377935851
153.0809106,-3.109760076,2.67506023,1.088659168,4.244023298
153.0909036,-4.956963036,2.460417715,0.3722418614,5.546503572
153.1008966,-6.665106636,1.977441795,-0.152983042,6.953943222
153.1108896,-7.40581145,1.465422755,0.1290772855,7.550507799
153.1208816,-6.934545164,0.9192138755,0.7467315388,7.034946963
153.1308746,-5.239140308,0.2877175087,0.9348200941,5.329658633
153.1408676,-2.940415063,-0.4245078564,0.9450643428,3.117594309
153.1508606,-0.4410744801,-1.119393888,1.28334923,1.759140307
153.1608536,2.090921925,-1.538589549,1.858342198,3.19259268
153.1708466,4.418268414,-1.47357085,2.43874501,5.257374254
153.1808396,5.44797303,-1.104737257,2.94079981,6.288812135
153.1908326,4.511771239,-0.7794765311,2.965708948,5.455189542
