"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.963896071E1,-5.199461102E0,-3.645025599E0,2.405301860E0,6.790146126E0
7.964895271E1,-4.054651122E0,-3.800843956E0,2.485426841E0,6.088017500E0
7.965894471E1,-2.875109265E0,-3.464426742E0,1.739275931E0,4.826342995E0
7.966893571E1,-1.921373429E0,-2.858119596E0,8.376890713E-1,3.544325952E0
7.967892771E1,-1.251792977E0,-2.415506421E0,4.683742164E-1,2.760621548E0
7.968891871E1,-6.153802711E-1,-2.211731540E0,5.403072115E-1,2.358470090E0
7.969891071E1,-1.811151659E-1,-2.338469355E0,6.754247439E-1,2.440786801E0
7.970890271E1,-1.479480046E-1,-2.720845098E0,8.710146922E-1,2.860691045E0
7.971889371E1,-4.450900555E-1,-3.301018699E0,9.250464731E-1,3.456955393E0
7.972888571E1,-9.801933181E-1,-3.956856440E0,5.817546149E-1,4.117757917E0
7.973887771E1,-1.412051125E0,-4.562227448E0,2.531025767E-1,4.782454242E0
7.974886871E1,-1.577791622E0,-5.251324736E0,2.307504255E-1,5.488085608E0
7.975886071E1,-1.727388541E0,-6.112024940E0,3.294918445E-1,6.359975229E0
7.976885171E1,-1.974604726E0,-7.158992876E0,9.020540518E-1,7.480905315E0
7.977884371E1,-2.405693623E0,-8.514228945E0,2.064239618E0,9.085182526E0
7.978883571E1,-3.066184579E0,-1.016142234E1,3.487322100E0,1.117217111E1
7.979882671E1,-3.941064280E0,-1.160404855E1,3.432987433E0,1.272679587E1
7.980881871E1,-4.749730112E0,-1.260657590E1,1.915256072E0,1.360712673E1
7.981881071E1,-5.200915890E0,-1.244282579E1,1.620169171E-1,1.348701929E1
7.982880171E1,-4.854764231E0,-1.031331195E1,-1.312798147E0,1.147417004E1
7.983879371E1,-4.326900991E0,-6.497965731E0,-2.017655436E0,8.063284956E0
7.984878471E1,-4.391203699E0,-2.440113258E0,-2.263879494E0,5.510169961E0
7.985877671E1,-4.568776037E0,3.490366745E-1,-2.498474610E0,5.218995732E0
7.986876921E1,-4.160866672E0,2.167241246E0,-2.593262361E0,5.360480925E0
7.987876021E1,-2.754209896E0,4.045311365E0,-1.841898658E0,5.229034983E0
7.988875221E1,-9.165025216E-1,6.112792679E0,3.957646984E-1,6.193774367E0
7.989874421E1,4.997992364E-1,8.158260396E0,2.950067062E0,8.689643700E0
7.990873521E1,1.505519451E0,1.059830407E1,6.152387685E0,1.234676121E1
7.991872721E1,1.312595249E0,1.131334253E1,6.014771710E0,1.287991088E1
7.992871821E1,1.841244355E-1,1.023001369E1,1.206454105E0,1.030255373E1
7.993871021E1,-1.968497309E-1,9.976280780E0,-1.099248037E0,1.003858926E1
7.994870221E1,3.488638893E-1,9.989215990E0,-1.998628011E0,1.019316713E1
7.995869321E1,9.991412205E-1,1.016408165E1,-2.163380329E0,1.043968646E1
7.996868521E1,1.431560944E0,1.033168975E1,-2.158940100E0,1.065148826E1
7.997867721E1,1.610015189E0,1.043631398E1,-2.000541951E0,1.074760283E1
7.998866821E1,1.719175250E0,1.049484110E1,-1.783351073E0,1.078320891E1
7.999866021E1,1.936736842E0,1.037268692E1,-1.569912499E0,1.066809302E1
8.000865121E1,2.102975375E0,1.035508563E1,-1.448981408E0,1.066535752E1
8.001864321E1,2.149005680E0,1.062589357E1,-1.277655796E0,1.091605442E1
8.002863521E1,2.279209870E0,1.059828536E1,-1.300117437E0,1.091827622E1
8.003862621E1,2.578229755E0,1.042245374E1,-1.382962250E0,1.082531271E1
8.004861821E1,2.910201623E0,1.025794233E1,-1.482236862E0,1.076529983E1
8.005861021E1,3.354775661E0,9.972619253E0,-1.566270268E0,1.063770920E1
8.006860121E1,3.800326185E0,9.833697596E0,-1.638146582E0,1.066900238E1
8.007859321E1,4.178250444E0,9.787162530E0,-1.635146521E0,1.076661652E1
8.008858421E1,4.485525135E0,9.677235460E0,-1.624984938E0,1.078931870E1
8.009857621E1,4.799687845E0,9.567932289E0,-1.684683402E0,1.083607354E1
8.010856821E1,5.145214144E0,9.460188569E0,-1.733341007E0,1.090746842E1
8.011855921E1,5.503103503E0,9.334171132E0,-1.697927930E0,1.096785568E1
8.012855121E1,5.849717091E0,9.182461029E0,-1.590585914E0,1.100303341E1
8.013854221E1,6.345763292E0,8.991758183E0,-3.668824132E-1,1.101158616E1
8.014853421E1,6.997181708E0,8.799485945E0,1.561109515E0,1.135026729E1
8.015852621E1,7.042429801E0,8.635856293E0,1.109512678E0,1.119843068E1
8.016851721E1,6.637708923E0,8.656815053E0,-1.941263171E-1,1.091042216E1
8.017850921E1,6.361333258E0,8.608238724E0,-9.272877840E-1,1.074375155E1
8.018850121E1,6.300680090E0,8.419092407E0,-1.291119595E0,1.059465320E1
8.019849221E1,6.291433303E0,8.199169856E0,-1.351226633E0,1.042277951E1
8.020848421E1,6.235325761E0,8.019636362E0,-1.322823929E0,1.024420411E1
8.021847521E1,6.114155080E0,7.831557162E0,-1.246732796E0,1.001351699E1
8.022846721E1,5.789830493E0,7.659125696E0,-7.155652946E-1,9.627895786E0
8.023845921E1,4.907740005E0,7.371460227E0,1.170487589E0,8.932769953E0
8.024845021E1,4.512771698E0,7.004109489E0,2.578381197E0,8.721852310E0
8.025844221E1,4.881022907E0,6.617365290E0,2.196792635E0,8.511157729E0
8.026843421E1,4.555727098E0,5.851941372E0,3.811447297E0,8.338285058E0
8.027842521E1,2.855172599E0,3.122509637E0,1.323894291E1,1.389862175E1
8.028841721E1,3.206141778E0,2.494822147E0,3.197948075E0,5.170140669E0
8.029840821E1,4.552298291E0,2.021577163E0,-2.924415034E0,5.776019152E0
8.030840021E1,2.460915313E0,-3.075120878E0,-2.716827184E0,4.784728053E0
8.031839221E1,-1.053668261E-3,-1.002070091E1,4.663016489E0,1.105251874E1
8.032838321E1,8.394321263E-2,-1.391251760E1,6.765412112E0,1.547048782E1
8.033837521E1,-4.842856961E-1,-1.804839005E1,2.088302811E0,1.817525584E1
8.034836721E1,-1.807536911E0,-1.932610725E1,-7.795562872E0,2.091737105E1
8.035835821E1,-6.824409934E0,-1.994945084E1,-1.410898755E1,2.536960168E1
8.036835021E1,-1.359475768E1,-1.873108172E1,-1.415603542E1,2.713050308E1
8.037834121E1,-2.085121078E1,-1.345676339E1,-2.894109208E0,2.498466209E1
8.038833321E1,-2.823527585E1,-7.482790629E0,1.599574371E1,3.330295444E1
8.039832521E1,-3.013395799E1,-7.068079782E0,8.037141171E0,3.197825533E1
8.040831621E1,-2.329616787E1,-4.633219078E0,-6.090007249E0,2.452073296E1
8.041830821E1,-1.459116767E1,-5.136463201E-1,-8.407804942E0,1.684806192E1
8.042830021E1,-3.815346805E0,-1.477958893E0,-2.336980434E-1,4.098273845E0
8.043829121E1,5.722173530E0,-2.406367807E0,9.100967215E0,1.101641866E1
8.044828321E1,7.554268162E0,-1.068401490E0,8.752041053E0,1.161062754E1
8.045827421E1,2.857414421E0,-6.798265278E-2,1.303356063E0,3.141365284E0
8.046826621E1,-6.969606239E-1,4.625065720E-1,-2.252064464E0,2.402386478E0
8.047825821E1,-1.581266622E0,2.074093346E0,-3.778211723E0,4.590985859E0
8.048824921E1,-1.077451226E0,4.741477937E0,-3.244441625E0,5.845418345E0
8.049824121E1,-1.541328385E0,5.769526037E0,-2.181470006E0,6.357824728E0
8.050823321E1,-4.202528375E0,4.962152440E0,-1.709775120E0,6.723654701E0
8.051822421E1,-7.878572284E0,3.452898079E0,-4.963672131E-1,8.616309349E0
8.052821621E1,-9.691464660E0,1.294765334E0,2.100694084E0,1.000069098E1
8.053820721E1,-8.234873539E0,-1.333599325E0,2.894435483E0,8.830027527E0
8.054819921E1,-7.020244296E0,-3.210664892E0,6.188996371E-1,7.744368004E0
8.055819121E1,-7.029746021E0,-2.136463841E0,-8.687917270E-1,7.398419151E0
8.056818221E1,-4.592725355E0,1.702949519E0,-6.924355368E-1,4.946981931E0
8.057817421E1,-3.240633334E0,3.500285085E0,-1.265126967E0,4.935002160E0
8.058816621E1,-4.000988885E0,2.259447159E0,-1.992184818E0,5.008174705E0
8.059815721E1,-4.949573325E0,-3.502119648E-1,-2.203653612E0,5.429273778E0
8.060814921E1,-5.581613483E0,-1.696838009E0,-1.750755769E0,6.090879580E0
8.061814121E1,-5.830172773E0,-2.178590106E0,-6.083589345E-1,6.253580575E0
8.062813221E1,-6.048782040E0,-2.554353819E0,6.169198430E-1,6.594928179E0
8.063812421E1,-6.317774425E0,-2.521479603E0,1.539108197E0,6.974309078E0
8.064811521E1,-5.858392020E0,-2.334552305E0,2.028424838E0,6.624605562E0
8.065810721E1,-4.950336971E0,-2.043656834E0,1.909308284E0,5.685756547E0
8.066809921E1,-3.905877491E0,-1.684854140E0,1.518181597E0,4.516579215E0
8.067809021E1,-2.630073507E0,-1.306055138E0,1.049400963E0,3.118382443E0
8.068808221E1,-1.439755232E0,-9.319485265E-1,5.683668300E-1,1.806782787E0
8.069807421E1,-4.095992106E-1,-6.489152223E-1,4.391422312E-1,8.841427364E-1
8.070806521E1,3.442431271E-1,-5.097111440E-1,4.709604764E-1,7.746693173E-1
8.071805721E1,6.953374368E-1,-5.984993595E-1,4.918513354E-1,1.040967517E0
8.072804821E1,6.720678574E-1,-8.676823640E-1,3.772102771E-1,1.160532414E0
8.073804021E1,4.394907618E-1,-1.247114620E0,7.313404977E-2,1.324309478E0
8.074803221E1,6.669041812E-2,-1.791543607E0,-5.105496347E-2,1.793511281E0
8.075802321E1,-4.182682925E-1,-2.450647602E0,9.789645988E-2,2.488012410E0
8.076801521E1,-1.217159334E0,-3.577443480E0,3.747515230E-1,3.797369801E0
8.077800721E1,-2.296734268E0,-5.015345145E0,9.212065335E-1,5.592610902E0
8.078799821E1,-3.437923653E0,-6.764416916E0,1.836875900E0,7.807097305E0
8.079799021E1,-4.776784594E0,-9.162139615E0,3.269062496E0,1.083740020E1
8.080798121E1,-5.909758641E0,-1.130874662E1,4.038379490E0,1.338362829E1
8.081797321E1,-6.366097569E0,-1.250414086E1,4.752697574E0,1.481448181E1
8.082796521E1,-6.592615780E0,-1.284030899E1,4.429474602E0,1.509822383E1
8.083795621E1,-7.044288631E0,-1.244709309E1,1.990719652E0,1.444005171E1
8.084794821E1,-7.476193800E0,-1.078467472E1,-1.101026030E0,1.316871067E1
8.085794021E1,-7.155251827E0,-8.098166222E0,-2.581958524E0,1.111055510E1
8.086793121E1,-6.408930178E0,-4.515698229E0,-3.049648653E0,8.412269220E0
8.087792283E1,-5.701552155E0,-1.006406386E0,-3.516668106E0,6.774031691E0
8.088791383E1,-4.935603742E0,1.388199747E0,-3.781442310E0,6.370760455E0
8.089790583E1,-3.851164217E0,3.280450534E0,-3.724041363E0,6.281823430E0
8.090789783E1,-2.533806118E0,5.075715893E0,-2.984284968E0,6.410071922E0
8.091788883E1,-1.051281427E0,6.759570159E0,-1.587342171E0,7.022580476E0
8.092788083E1,1.139648643E-1,8.604234551E0,4.197404753E-1,8.615220384E0
8.093787283E1,1.033696218E0,1.059348012E1,3.203134555E0,1.111532365E1
8.094786383E1,1.593601908E0,1.180416600E1,5.753044490E0,1.322782760E1
8.095785583E1,1.125409796E0,1.142342221E1,4.113707415E0,1.219359303E1
8.096784683E1,4.749649420E-1,1.099690058E1,1.789707581E0,1.115170244E1
8.097783883E1,3.498389125E-1,1.097235747E1,4.683419470E-1,1.098791882E1
8.098783083E1,5.331510235E-1,1.072413732E1,-8.513290174E-1,1.077107852E1
8.099782183E1,7.842944907E-1,1.040154760E1,-1.562826843E0,1.054749914E1
8.100781383E1,1.123467936E0,1.017282207E1,-1.802269885E0,1.039214443E1
8.101780583E1,1.563529093E0,9.938767383E0,-2.023822640E0,1.026253275E1
8.102779683E1,2.113730598E0,9.670166761E0,-2.380030486E0,1.018059563E1
8.103778883E1,2.617922993E0,9.330296767E0,-2.803824690E0,1.008808165E1
8.104777983E1,3.095648698E0,9.178230568E0,-3.024719049E0,1.014750622E1
8.105777183E1,3.682724645E0,9.137228723E0,-3.152537429E0,1.034359231E1
8.106776383E1,4.484745116E0,8.960328814E0,-3.270158557E0,1.054013132E1
8.107775483E1,5.318063101E0,8.720737399E0,-3.310153804E0,1.073732621E1
8.108774683E1,6.046035603E0,8.524993084E0,-3.327515357E0,1.096824562E1
8.109773883E1,6.891454693E0,8.362973170E0,-3.371688733E0,1.134899788E1
8.110772983E1,7.602124114E0,8.235678116E0,-3.212689490E0,1.165933355E1
8.111772183E1,8.179978709E0,8.103674299E0,-3.039610153E0,1.190885463E1
8.112771283E1,8.633749541E0,7.934220235E0,-2.794585505E0,1.205417729E1
8.113770483E1,9.015186807E0,7.774977164E0,-2.394567541E0,1.214322102E1
8.114769683E1,9.535856218E0,7.417055061E0,-1.023257623E-1,1.208121393E1
8.115768783E1,1.009958452E1,6.827455748E0,2.537462382E0,1.245208717E1
8.116767983E1,9.395677409E0,6.944208273E0,9.356236477E-1,1.172075826E1
8.117767183E1,8.425775190E0,7.343573102E0,-4.209545034E-1,1.118476447E1
8.118766283E1,7.778384922E0,7.571480026E0,-1.100626665E0,1.091063522E1
8.119765483E1,7.083467315E0,7.754089741E0,-1.523283146E0,1.061234227E1
8.120764583E1,6.505525596E0,7.950678393E0,-1.719017667E0,1.041586156E1
8.121763783E1,6.101350847E0,8.086068918E0,-1.746190848E0,1.027911354E1
8.122762983E1,5.812592534E0,8.187093601E0,-1.744881656E0,1.019114054E1
8.123762083E1,5.597662336E0,8.244901514E0,-1.677786026E0,1.010579985E1
8.124761283E1,5.285895229E0,8.313158401E0,-1.270864402E0,9.932994881E0
8.125760483E1,4.767341341E0,8.329690234E0,-2.297335947E-1,9.600211476E0
8.126759583E1,4.472805102E0,8.239777599E0,-2.506730586E-2,9.375529251E0
8.127758783E1,4.584312674E0,8.090304641E0,-7.527231807E-1,9.329284220E0
8.128757883E1,3.988629918E0,7.854622089E0,6.424014241E-1,8.832719647E0
8.129757083E1,2.267960120E0,7.072147690E0,6.097298142E0,9.609160249E0
8.130756283E1,-8.242521697E-1,1.628011603E0,2.232388817E1,2.239834361E1
8.131755383E1,-3.548262951E0,-1.211500282E1,3.183033582E1,3.424228003E1
8.132754583E1,2.290045053E0,-2.747124825E0,2.215179643E-1,3.583304530E0
8.133753783E1,4.617133387E0,1.242381883E0,-9.505921982E0,1.064067602E1
8.134752883E1,2.122146934E0,-4.155848883E0,-8.896128141E0,1.004567984E1
8.135752083E1,1.105013246E0,-8.925416844E0,-7.172136832E0,1.150320246E1
8.136751283E1,-1.451467790E0,-1.514006919E1,-2.046145994E0,1.534650342E1
8.137750383E1,-4.351356971E0,-1.957766148E1,-1.197654192E0,2.009113018E1
8.138749583E1,-6.514547850E0,-1.849856017E1,-8.127986437E0,2.122970150E1
8.139748683E1,-8.211489939E0,-1.329220754E1,-1.057435388E1,1.886606234E1
8.140747883E1,-1.038762655E1,-6.928195673E0,-9.115594025E0,1.545951924E1
8.141747083E1,-1.356765233E1,-5.605912757E-1,-2.763570119E0,1.385758897E1
8.142746183E1,-1.795109823E1,6.967805296E0,8.398139495E0,2.100764112E1
8.143745383E1,-2.391254860E1,1.072875195E1,8.574158227E0,2.757593676E1
8.144744583E1,-2.936361773E1,6.296458400E0,-1.945726790E-2,3.003111408E1
8.145743683E1,-2.578816698E1,-1.341326712E0,-6.256789135E0,2.657021121E1
8.146742883E1,-9.281969529E0,-8.438603396E0,-1.195058613E0,1.260131544E1
8.147741983E1,7.097239262E0,-1.017903415E1,8.687652099E0,1.514789888E1
8.148741183E1,1.029392609E1,-8.676735347E0,6.743536509E0,1.505742127E1
8.149740383E1,6.457857340E0,-5.270686036E0,6.223747104E-1,8.358911592E0
8.150739483E1,1.696658499E0,-1.698231985E0,-2.506209015E0,3.470407118E0
8.151738683E1,-3.965505642E-1,1.375035911E0,-3.476372604E0,3.759407212E0
8.152737883E1,-1.418207073E-1,4.646558915E0,-2.086919944E0,5.095670488E0
8.153736983E1,-7.193870348E-1,6.591579069E0,8.215908095E-2,6.631227823E0
8.154736183E1,-3.496602800E0,6.196257005E0,1.457559273E0,7.262527869E0
8.155735383E1,-7.099343090E0,4.339546472E0,2.000423691E0,8.557688405E0
8.156734483E1,-8.982751132E0,1.754599729E0,1.448242466E0,9.266382485E0
8.157733683E1,-9.569719198E0,-1.149147737E0,3.820161402E-1,9.646035578E0
8.158732783E1,-1.135357839E1,-3.831998213E0,-4.437251692E-1,1.199103184E1
8.159731983E1,-1.277091540E1,-6.409373397E0,-9.519366485E-1,1.432070288E1
8.160731183E1,-1.013692134E1,-6.379023424E0,3.165091985E-1,1.198120579E1
8.161730283E1,-5.659746317E0,-3.289329238E0,1.681133557E0,6.758596396E0
8.162729483E1,-5.135725867E0,-1.738527779E0,1.328996689E0,5.582507610E0
8.163728683E1,-5.872601339E0,-1.905794692E0,3.875318918E-1,6.186249337E0
8.164727783E1,-5.524685576E0,-1.809160390E0,5.141696459E-1,5.836058812E0
8.165726983E1,-4.276814327E0,-1.797056069E0,1.051621808E0,4.756727838E0
8.166726183E1,-3.817167043E0,-1.943802763E0,1.469098899E0,4.528508032E0
8.167725283E1,-3.943208454E0,-2.114716877E0,1.591134383E0,4.748960834E0
8.168724483E1,-3.826373484E0,-2.407729039E0,1.780211118E0,4.858749303E0
8.169723583E1,-3.136957523E0,-2.941402073E0,1.815914801E0,4.667964783E0
8.170722783E1,-2.424104167E0,-3.387527670E0,1.515642736E0,4.432696429E0
8.171721983E1,-1.698569369E0,-3.329261336E0,1.362978367E0,3.978294732E0
8.172721083E1,-7.893554020E-1,-2.866051344E0,1.561352760E0,3.357849713E0
8.173720283E1,2.268246049E-1,-2.235402823E0,1.829030106E0,2.897210091E0
8.174719483E1,8.744604564E-1,-1.494629597E0,1.570905356E0,2.338021035E0
8.175718583E1,1.018224778E0,-9.001917136E-1,1.264372092E0,1.856276813E0
8.176717783E1,1.023856816E0,-5.247308868E-1,8.779220080E-1,1.447194643E0
8.177716883E1,1.073431849E0,-4.149213463E-1,5.024868725E-1,1.255750260E0
8.178716083E1,9.223345345E-1,-5.039738560E-1,1.070543325E-1,1.056480606E0
8.179715283E1,6.002622950E-1,-7.723025823E-1,-3.388479012E-1,1.035173416E0
8.180714383E1,3.745726347E-3,-1.349805760E0,-4.668825551E-1,1.428274812E0
8.181713583E1,-1.049129652E0,-2.361113867E0,-2.802581426E-1,2.598860586E0
8.182712783E1,-2.286361892E0,-3.843782399E0,2.966304195E-1,4.482198505E0
8.183711883E1,-3.666992419E0,-5.796951817E0,1.247971821E0,6.972009570E0
8.184711083E1,-5.529994263E0,-8.376355693E0,2.021511090E0,1.023868538E1
8.185710283E1,-7.264326957E0,-1.079501493E1,1.598808269E0,1.310949966E1
8.186709383E1,-8.173934442E0,-1.275019170E1,1.737130587E0,1.524461267E1
8.187708558E1,-8.190214260E0,-1.378019160E1,2.504035605E0,1.622477995E1
8.188707658E1,-7.837879171E0,-1.246005871E1,9.070481586E-1,1.474815749E1
8.189706858E1,-7.359585117E0,-9.235391779E0,-1.860300431E0,1.195477612E1
8.190706058E1,-6.753743409E0,-5.384379297E0,-3.084714405E0,9.171698502E0
8.191705158E1,-6.258431618E0,-1.877215256E0,-3.665294387E0,7.491747886E0
8.192704358E1,-5.948911597E0,1.885662729E-1,-4.333213645E0,7.362190361E0
8.193703558E1,-5.192998760E0,1.805903783E0,-4.627745499E0,7.186414474E0
8.194702658E1,-3.821681094E0,3.614959216E0,-4.256536183E0,6.766925209E0
8.195701858E1,-2.157594509E0,5.462917929E0,-3.093803902E0,6.638547201E0
8.196701058E1,-3.042490491E-1,7.459820427E0,-9.315417065E-1,7.523912429E0
8.197700158E1,2.049105855E0,1.030042001E1,3.409700312E0,1.104189945E1
8.198699358E1,3.331340898E0,1.220861440E1,7.366863146E0,1.464304512E1
8.199698458E1,2.235069093E0,1.193659491E1,6.256425439E0,1.366091839E1
8.200697658E1,1.303879097E0,1.096312121E1,2.648467094E0,1.135361200E1
8.201696858E1,1.078117662E0,1.054825775E1,7.371725106E-1,1.062880533E1
8.202695958E1,9.571362850E-1,1.050404228E1,-4.214854306E-1,1.055597764E1
8.203695158E1,1.016075049E0,1.039710723E1,-1.145216362E0,1.050922299E1
8.204694358E1,1.049821231E0,1.021639552E1,-1.599040988E0,1.039393064E1
8.205693458E1,1.105936375E0,1.007046188E1,-1.932701240E0,1.031371087E1
8.206692658E1,1.299384196E0,1.001127870E1,-2.032401383E0,1.029780345E1
8.207691758E1,1.501900756E0,1.005143270E1,-2.018912002E0,1.036161237E1
8.208690958E1,1.677752551E0,1.001373103E1,-1.952739794E0,1.033938370E1
8.209690158E1,1.981659684E0,9.731028675E0,-1.949533619E0,1.012030511E1
8.210689258E1,2.348668360E0,9.643177768E0,-1.984704037E0,1.012156957E1
8.211688458E1,2.884408677E0,9.600032333E0,-2.096628077E0,1.024091224E1
8.212687658E1,3.331988477E0,9.576946356E0,-2.077500665E0,1.035065494E1
8.213686758E1,3.761543065E0,9.471333947E0,-2.126353567E0,1.041041558E1
8.214685958E1,4.262067649E0,9.276163244E0,-2.207079495E0,1.044431066E1
8.215685158E1,4.720953917E0,9.101088837E0,-2.258811566E0,1.049854531E1
8.216684258E1,5.249369427E0,8.859001830E0,-2.281556066E0,1.054719351E1
8.217683458E1,5.880741248E0,8.607071035E0,-2.312959853E0,1.067776066E1
8.218682558E1,6.523175417E0,8.378984016E0,-2.308395370E0,1.086682474E1
8.219681758E1,7.031735244E0,8.207417353E0,-2.185146589E0,1.102641672E1
8.220680958E1,7.467994834E0,8.035335551E0,-1.998760743E0,1.115045330E1
8.221680058E1,7.725074687E0,7.900452565E0,-1.239702104E0,1.111893839E1
8.222679258E1,7.832826008E0,7.849939054E0,8.070631099E-1,1.111872552E1
8.223678458E1,7.956095839E0,7.908568500E0,1.840671912E0,1.136806887E1
8.224677558E1,7.538021089E0,8.076415164E0,9.021715077E-1,1.108441055E1
8.225676758E1,6.833844416E0,8.004660473E0,-1.808450246E-1,1.052657227E1
8.226675958E1,6.689459120E0,7.927771926E0,-7.625185825E-1,1.040095503E1
8.227675058E1,6.635346648E0,7.904080178E0,-1.069115435E0,1.037522609E1
8.228674258E1,6.506339529E0,7.870015469E0,-1.201704558E0,1.028171636E1
8.229673358E1,6.232205102E0,7.813683393E0,-1.135831142E0,1.005903281E1
8.230672558E1,5.805706269E0,7.732753835E0,-6.113544631E-1,9.688935000E0
8.231671758E1,5.403264635E0,7.558723156E0,-3.423544765E-2,9.291433502E0
8.232670858E1,4.940936403E0,7.267902530E0,9.847383589E-1,8.843357358E0
8.233670058E1,3.620977170E0,6.646100262E0,4.139162684E0,8.626400877E0
8.234669258E1,3.495868098E0,5.633903378E0,4.810797263E0,8.191808795E0
8.235668358E1,4.488998673E0,3.475418923E0,7.152929313E0,9.132033921E0
8.236667558E1,1.945791401E0,-7.444279112E0,2.297611935E1,2.423025910E1
8.237666658E1,1.506416414E0,-9.822375047E0,1.120772428E1,1.497869906E1
8.238665858E1,5.245364084E0,-1.413693023E0,-7.165649346E0,8.992157855E0
8.239665058E1,4.376042161E0,-4.541262256E0,-8.636677827E0,1.069415783E1
8.240664158E1,1.889938797E0,-9.129724406E0,-4.939437761E0,1.055091379E1
8.241663358E1,-1.220953007E0,-1.392421554E1,2.263142014E0,1.415967218E1
8.242662558E1,-4.796449365E0,-1.723905589E1,6.323154887E-1,1.790504949E1
8.243661658E1,-7.807761918E0,-1.726865683E1,-7.303136682E0,2.031018120E1
8.244660858E1,-1.149465533E1,-1.608154809E1,-1.235495968E1,2.331069109E1
8.245660058E1,-1.494522944E1,-1.295537868E1,-8.577092360E0,2.155848402E1
8.246659158E1,-1.741047988E1,-8.484061405E0,2.145906364E0,1.948612382E1
8.247658358E1,-1.969406317E1,-3.342766650E0,9.248778394E0,2.201295334E1
8.248657558E1,-2.083687808E1,5.029410038E0,6.241620288E0,2.232550733E1
8.249656658E1,-2.456041308E1,6.317135324E0,-2.205901866E0,2.545557095E1
8.250655858E1,-2.342179413E1,4.172130455E0,-4.946010616E0,2.429917969E1
8.251654958E1,-9.307500812E0,3.501362434E-1,2.944382399E0,9.768395695E0
8.252654158E1,3.624258628E0,-2.983179552E0,8.940138379E0,1.009755837E1
8.253653358E1,5.319621969E0,-4.070598233E0,3.609624801E0,7.609043243E0
8.254652458E1,3.453406495E0,-3.404530789E0,-2.636106665E0,5.519592798E0
8.255651658E1,1.826349158E0,-2.079544120E0,-5.740059578E0,6.372467258E0
8.256650858E1,1.240052353E0,2.880163014E-1,-6.666029327E0,6.786503534E0
8.257649958E1,1.740843569E0,2.936009186E0,-6.462143934E0,7.308213906E0
8.258649158E1,1.578323134E0,5.094818162E0,-5.933260354E0,7.978211231E0
8.259648358E1,1.557762569E-1,6.459541923E0,-4.142147688E0,7.675111436E0
8.260647458E1,-3.032697574E0,6.770529596E0,-3.057408200E-1,7.425011989E0
8.261646658E1,-8.146893409E0,5.438271915E0,3.644180676E0,1.045115910E1
8.262645758E1,-1.327184637E1,2.885628114E0,6.429335791E0,1.502681318E1
8.263644958E1,-1.418213388E1,-1.202576378E-1,4.408484268E0,1.485200717E1
8.264644158E1,-1.206599145E1,-3.045725171E0,5.908136331E-1,1.245847713E1
8.265643258E1,-7.985731866E0,-5.270409463E0,-3.881264806E-2,9.568209643E0
8.266642458E1,-3.586317215E0,-3.848485022E0,9.005437160E-1,5.336992329E0
8.267641658E1,-2.780610074E0,-1.496627883E0,7.168407185E-1,3.238139593E0
8.268640758E1,-2.936974561E0,-7.529003513E-1,-2.134928070E-1,3.039450228E0
8.269639958E1,-4.135285980E0,-3.114197820E-1,-4.052417193E-1,4.166748525E0
8.270639158E1,-5.592443111E0,-2.426495093E-1,3.035178548E-1,5.605927383E0
8.271638258E1,-5.667113224E0,-8.903917801E-1,1.401536661E0,5.905359839E0
8.272637458E1,-5.367086157E0,-1.616159881E0,2.197567829E0,6.020539091E0
8.273636558E1,-5.017467685E0,-2.131320046E0,2.222200980E0,5.886907872E0
8.274635758E1,-4.085511557E0,-2.301499164E0,1.909266184E0,5.062963603E0
8.275634958E1,-2.738810669E0,-2.170342024E0,1.275990509E0,3.720163996E0
8.276634058E1,-1.509162267E0,-1.824808416E0,5.744497615E-1,2.436696336E0
8.277633258E1,-5.090919238E-1,-1.420319088E0,-1.387791319E-1,1.515170137E0
8.278632458E1,3.194567800E-1,-1.136209896E0,-5.097854767E-1,1.285654228E0
8.279631558E1,9.725609475E-1,-1.061131062E0,-5.382146392E-1,1.536733199E0
8.280630758E1,1.298736763E0,-1.136467758E0,-5.115823992E-1,1.799997971E0
8.281629958E1,1.349482409E0,-1.522817270E0,-2.916195019E-1,2.055508974E0
8.282629058E1,1.240278055E0,-2.210636356E0,-1.177980065E-2,2.534825737E0
8.283628258E1,8.363915741E-1,-3.366444950E0,2.628586560E-1,3.478734991E0
8.284627358E1,1.978563291E-1,-4.922270336E0,5.320809100E-1,4.954896819E0
8.285626558E1,-5.179802763E-1,-6.761721350E0,1.160922568E0,6.880183165E0
8.286625758E1,-1.417252808E0,-8.817060921E0,2.369298214E0,9.239196006E0
8.287624846E1,-2.658507932E0,-1.131042594E1,4.068372783E0,1.231036378E1
8.288624046E1,-3.975985606E0,-1.372090551E1,5.150505289E0,1.518550013E1
8.289623246E1,-4.805630078E0,-1.514136493E1,5.443885826E0,1.679258483E1
8.290622346E1,-4.955749739E0,-1.467688785E1,4.161231830E0,1.604014784E1
8.291621546E1,-5.299011703E0,-1.260222089E1,1.043422769E0,1.371073402E1
8.292620746E1,-5.863225914E0,-1.006857206E1,-1.337893812E0,1.172789501E1
8.293619846E1,-6.307568695E0,-7.326853573E0,-2.514667012E0,9.989582389E0
